country,indicator,sex,classification1,classification2,year,value
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): Total,,2020,68.045
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 15-24,,2020,80.451
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 25-34,,2020,56.26
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 35-44,,2020,56.773
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 45-54,,2020,55.401
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 55-64,,2020,68.686
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 65+,,2020,89.396
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): Total,,2020,49.505
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 15-19,,2020,88.877
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 20-24,,2020,48.883
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 25-29,,2020,33.892
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 30-34,,2020,32.906
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 35-39,,2020,33.482
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 40-44,,2020,32.472
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 45-49,,2020,30.983
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 50-54,,2020,33.303
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 55-59,,2020,41.399
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 60-64,,2020,55.097
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 65+,,2020,77.518
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): Total,,2020,28.199
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 15-19,,2020,84.12
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 20-24,,2020,31.864
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 25-29,,2020,10.232
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 30-34,,2020,4.377
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 35-39,,2020,3.642
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 40-44,,2020,4.838
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 45-49,,2020,6.157
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 50-54,,2020,6.776
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 55-59,,2020,15.921
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 60-64,,2020,32.511
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 65+,,2020,62.103
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): Total,,2020,68.045
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 15-19,,2020,93.663
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 20-24,,2020,64.626
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 25-29,,2020,54.911
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 30-34,,2020,57.63
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 35-39,,2020,57.693
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 40-44,,2020,55.808
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 45-49,,2020,53.9
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 50-54,,2020,56.919
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 55-59,,2020,62.992
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 60-64,,2020,75.091
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 65+,,2020,89.396
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,"Age (Youth, adults): 15+",,2019,47.751
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,"Age (Youth, adults): 15-64",,2019,42.562
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,"Age (Youth, adults): 15-24",,2019,69.504
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,"Age (Youth, adults): 25+",,2019,42.782
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,"Age (Youth, adults): 15+",,2019,27.074
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,"Age (Youth, adults): 15-64",,2019,21.225
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,"Age (Youth, adults): 15-24",,2019,60.373
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,"Age (Youth, adults): 25+",,2019,18.796
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,"Age (Youth, adults): 15+",,2019,65.604
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,"Age (Youth, adults): 15-64",,2019,61.3
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,"Age (Youth, adults): 15-24",,2019,78.493
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,"Age (Youth, adults): 25+",,2019,62.877
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): Total,,2019,47.751
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): 15-24,,2019,69.504
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): 25-54,,2019,31.517
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): 55-64,,2019,46.242
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): 65+,,2019,76.497
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): Total,,2019,27.074
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): 15-24,,2019,60.373
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): 25-54,,2019,5.351
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): 55-64,,2019,22.336
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): 65+,,2019,61.507
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): Total,,2019,65.604
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): 15-24,,2019,78.493
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): 25-54,,2019,53.803
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): 55-64,,2019,66.458
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): 65+,,2019,88.272
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): Total,,2019,47.751
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 15-24,,2019,69.504
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 25-34,,2019,33.085
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 35-44,,2019,30.468
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 45-54,,2019,31.204
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 55-64,,2019,46.242
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 65+,,2019,76.497
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): Total,,2019,27.074
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 15-24,,2019,60.373
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 25-34,,2019,6.397
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 35-44,,2019,3.872
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 45-54,,2019,5.988
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 55-64,,2019,22.336
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 65+,,2019,61.507
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): Total,,2019,65.604
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 15-24,,2019,78.493
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 25-34,,2019,55.566
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 35-44,,2019,52.975
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 45-54,,2019,53.056
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 55-64,,2019,66.458
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 65+,,2019,88.272
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): Total,,2019,47.751
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 15-19,,2019,88.06
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 20-24,,2019,45.504
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 25-29,,2019,32.037
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 30-34,,2019,34.097
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 35-39,,2019,31.085
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 40-44,,2019,29.831
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 45-49,,2019,29.219
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 50-54,,2019,33.187
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 55-59,,2019,40.012
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 60-64,,2019,53.138
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 65+,,2019,76.497
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): Total,,2019,27.074
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 15-19,,2019,83.213
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 20-24,,2019,29.271
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 25-29,,2019,8.773
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 30-34,,2019,3.938
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 35-39,,2019,3.26
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 40-44,,2019,4.481
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 45-49,,2019,5.05
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 50-54,,2019,6.95
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 55-59,,2019,14.096
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 60-64,,2019,31.209
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 65+,,2019,61.507
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): Total,,2019,65.604
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 15-19,,2019,93.049
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 20-24,,2019,60.592
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 25-29,,2019,52.966
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 30-34,,2019,57.932
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 35-39,,2019,53.846
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 40-44,,2019,52.048
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 45-49,,2019,50.679
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 50-54,,2019,55.379
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 55-59,,2019,61.402
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 60-64,,2019,72.189
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 65+,,2019,88.272
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,"Age (Youth, adults): 15+",,2018,48.279
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,"Age (Youth, adults): 15-64",,2018,43.137
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,"Age (Youth, adults): 15-24",,2018,70.106
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,"Age (Youth, adults): 25+",,2018,43.182
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,"Age (Youth, adults): 15+",,2018,27.068
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,"Age (Youth, adults): 15-64",,2018,21.116
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,"Age (Youth, adults): 15-24",,2018,60.413
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,"Age (Youth, adults): 25+",,2018,18.681
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,"Age (Youth, adults): 15+",,2018,66.519
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,"Age (Youth, adults): 15-64",,2018,62.4
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,"Age (Youth, adults): 15-24",,2018,79.451
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,"Age (Youth, adults): 25+",,2018,63.695
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): Total,,2018,48.279
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): 15-24,,2018,70.106
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): 25-54,,2018,32.302
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): 55-64,,2018,45.848
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (Aggregate bands): 65+,,2018,77.885
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): Total,,2018,27.068
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): 15-24,,2018,60.413
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): 25-54,,2018,5.091
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): 55-64,,2018,22.197
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (Aggregate bands): 65+,,2018,63.58
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): Total,,2018,66.519
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): 15-24,,2018,79.451
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): 25-54,,2018,55.177
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): 55-64,,2018,66.776
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (Aggregate bands): 65+,,2018,89.032
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): Total,,2018,48.279
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 15-24,,2018,70.106
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 25-34,,2018,33.995
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 35-44,,2018,32.556
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 45-54,,2018,30.479
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 55-64,,2018,45.848
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (10-year bands): 65+,,2018,77.885
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): Total,,2018,27.068
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 15-24,,2018,60.413
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 25-34,,2018,6.076
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 35-44,,2018,4.215
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 45-54,,2018,5.127
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 55-64,,2018,22.197
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (10-year bands): 65+,,2018,63.58
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): Total,,2018,66.519
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 15-24,,2018,79.451
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 25-34,,2018,57.595
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 35-44,,2018,55.577
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 45-54,,2018,52.492
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 55-64,,2018,66.776
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (10-year bands): 65+,,2018,89.032
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): Total,,2018,48.279
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 15-19,,2018,88.388
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 20-24,,2018,47.019
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 25-29,,2018,33.939
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 30-34,,2018,34.047
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 35-39,,2018,34.183
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 40-44,,2018,30.84
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 45-49,,2018,29.172
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 50-54,,2018,31.784
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 55-59,,2018,38.86
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 60-64,,2018,54.254
Sri Lanka,Inactivity Rate By Sex And Age (%),Total,Age (5-year bands): 65+,,2018,77.885
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): Total,,2018,27.068
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 15-19,,2018,83.522
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 20-24,,2018,29.907
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 25-29,,2018,8.451
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 30-34,,2018,3.701
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 35-39,,2018,3.688
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 40-44,,2018,4.764
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 45-49,,2018,4.638
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 50-54,,2018,5.633
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 55-59,,2018,14.291
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 60-64,,2018,31.981
Sri Lanka,Inactivity Rate By Sex And Age (%),Male,Age (5-year bands): 65+,,2018,63.58
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): Total,,2018,66.519
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 15-19,,2018,93.263
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 20-24,,2018,62.735
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 25-29,,2018,56.752
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 30-34,,2018,58.35
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 35-39,,2018,58.639
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 40-44,,2018,52.308
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 45-49,,2018,51.244
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 50-54,,2018,53.697
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 55-59,,2018,61.134
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 60-64,,2018,73.396
Sri Lanka,Inactivity Rate By Sex And Age (%),Female,Age (5-year bands): 65+,,2018,89.032
